osm_id,coll_date,num_households_premises,num_shops_premises,name,population,building_type,type_waste_generator,osmid,ward,building_cluster,region,total_waste,dry_waste,wet_waste,hazardous_waste
986880185,17-Oct-21,54,7,Garden View - Dr Kaushal Shah's Residence,Off New Link Rd,yes,,,Ward 61,Walawalkar1,Walawalkar,949,387,338,224
986880185,17-Oct-21,77,43,Rajrani Malhotra Vidyalaya,,school,,,Ward 61,Walawalkar2,Walawalkar,1015,494,190,331
986880185,17-Oct-21,57,34,random_56,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,854,412,119,323
986880185,17-Oct-21,84,4,random_57,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,635,141,335,159
986880185,17-Oct-21,88,38,Rajnigandha,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,1080,431,222,427
986880185,17-Oct-21,40,8,random_58,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,944,156,440,348
986880185,17-Oct-21,93,44,random_59,,yes,,,Ward 61,Walawalkar2,Walawalkar,805,15,386,404
986880185,17-Oct-21,93,5,random_60,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,611,96,191,324
986880185,17-Oct-21,50,35,Kaveri,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,562,135,384,43
986880185,17-Oct-21,99,17,random_61,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,628,294,293,41
986880185,17-Oct-21,42,31,random_62,,yes,,,Ward 61,Techweb centre,Tarapore Garden,772,199,274,299
986880185,17-Oct-21,46,6,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,435,124,153,158
986880185,17-Oct-21,73,39,random_63,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,774,71,451,252
986880185,17-Oct-21,73,29,random_64,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,863,66,322,475
986880185,17-Oct-21,74,31,random_65,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,897,11,495,391
986880185,17-Oct-21,15,3,random_66,,yes,,,Ward 61,GREEN PARK,Heera Panna,637,34,303,300
986880185,17-Oct-21,8,23,random_67,,yes,,,Ward 61,GREEN PARK,Heera Panna,949,404,376,169
986880185,17-Oct-21,49,8,random_68,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,734,248,103,383
986880185,17-Oct-21,11,43,random_69,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,685,252,267,166
986880185,17-Oct-21,37,34,random_70,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,737,499,185,53
986880185,17-Oct-21,49,46,random_71,,yes,,,Ward 61,GREEN PARK,Heera Panna,625,371,58,196
986880185,17-Oct-21,98,30,random_72,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,628,292,42,294
986880185,17-Oct-21,43,10,random_73,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,795,183,478,134
986880185,17-Oct-21,92,35,random_74,,yes,,,Ward 61,GREEN PARK,Heera Panna,765,140,432,193
986880185,17-Oct-21,70,14,random_75,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,1119,361,410,348
986880185,17-Oct-21,74,21,random_76,,yes,,,Ward 61,GREEN PARK,Heera Panna,748,405,50,293
986880185,17-Oct-21,41,17,random_77,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,1236,364,384,488
986880185,17-Oct-21,70,9,random_78,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,378,108,157,113
986880185,17-Oct-21,55,17,random_79,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,889,393,447,49
986880185,17-Oct-21,98,19,random_80,,yes,,,Ward 61,unk11,unknown_1,954,166,296,492
986880185,17-Oct-21,55,29,random_81,,yes,,,Ward 61,unk11,unknown_1,605,137,162,306
986880185,17-Oct-21,23,31,random_82,,apartments,,,Ward 61,unk11,unknown_1,885,195,418,272
986880185,17-Oct-21,91,34,Shantivan Bldg no. 4-7,Off New Link Road,residential,,,Ward 61,Walawalkar2,Walawalkar,775,34,331,410
986880185,17-Oct-21,27,2,random_83,,yes,,,Ward 61,unk11,unknown_1,934,419,316,199
986880185,17-Oct-21,98,23,random_84,,yes,,,Ward 61,unk22,unknown_2,1358,473,488,397
986880185,17-Oct-21,70,15,random_85,,yes,,,Ward 61,unk22,unknown_2,614,362,64,188
986880185,17-Oct-21,68,30,random_86,,yes,,,Ward 61,BMC1,BMC colony,800,276,186,338
986880185,17-Oct-21,63,14,random_87,,yes,,,Ward 61,unk2,unknown_2,867,386,131,350
986880185,17-Oct-21,86,22,random_88,,yes,,,Ward 61,unk11,unknown_1,463,20,42,401
986880185,17-Oct-21,95,40,random_89,,yes,,,Ward 61,unk22,unknown_2,879,96,484,299
986880185,17-Oct-21,14,18,random_90,,yes,,,Ward 61,unk22,unknown_2,1084,440,159,485
986880185,17-Oct-21,69,45,random_91,,yes,,,Ward 61,unk22,unknown_2,901,31,430,440
986880185,17-Oct-21,82,7,random_92,,yes,,,Ward 61,BMC1,BMC colony,631,84,280,267
986880185,17-Oct-21,77,46,random_93,,yes,,,Ward 61,unk2,unknown_2,728,303,309,116
986880185,17-Oct-21,83,27,random_94,,yes,,,Ward 61,unk22,unknown_2,456,115,47,294
986880185,17-Oct-21,90,5,random_95,,yes,,,Ward 61,JBCN SCHOOL LANE2,Serenity,1118,259,452,407
986880185,17-Oct-21,72,10,random_96,,yes,,,Ward 61,JBCN SCHOOL LANE2,Serenity,434,176,150,108
986880185,17-Oct-21,90,49,random_97,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,616,53,495,68
986880185,17-Oct-21,38,28,Shantivan Bldg no. 1-3,Off New Link Road,apartments,,,Ward 61,Walawalkar2,Walawalkar,654,355,219,80
986880185,17-Oct-21,71,3,random_98,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,370,3,183,184
986880185,17-Oct-21,94,0,random_99,,yes,,,Ward 61,Walawalkar1,Walawalkar,175,82,29,64
986880185,17-Oct-21,63,0,random_100,,apartments,,,Ward 61,unk2,unknown_2,911,176,404,331
986880185,17-Oct-21,100,44,random_101,,yes,,,Ward 61,unk2,unknown_2,763,146,417,200
986880185,17-Oct-21,88,20,random_102,,yes,,,Ward 61,Behram Baug,Behram Baug,1039,357,275,407
986880185,17-Oct-21,59,39,random_103,,yes,,,Ward 61,unk11,unknown_1,851,477,76,298
986880185,17-Oct-21,23,16,random_104,,apartments,,,Ward 61,unk11,unknown_1,882,149,250,483
986880185,17-Oct-21,37,11,random_105,,yes,,,Ward 61,unk22,unknown_2,793,406,361,26
986880185,17-Oct-21,18,42,random_106,,yes,,,Ward 61,unk2,unknown_2,776,416,212,148
986880185,17-Oct-21,33,50,random_107,,yes,,,Ward 61,unk2,unknown_2,864,256,130,478
986880185,17-Oct-21,90,42,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,1369,481,440,448
986880185,17-Oct-21,25,4,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,634,190,25,419
986880185,17-Oct-21,10,40,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,906,293,298,315
986880185,17-Oct-21,31,7,random_108,,yes,,,Ward 61,unk11,unknown_1,1196,454,349,393
986880185,17-Oct-21,97,10,random_109,,yes,,,Ward 61,unk11,unknown_1,360,99,33,228
986880185,17-Oct-21,19,21,random_110,,apartments,,,Ward 61,unk11,unknown_1,740,116,172,452
986880185,17-Oct-21,49,27,random_111,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,1159,494,260,405
986880185,17-Oct-21,31,45,random_112,,apartments,,,Ward 61,unk11,unknown_1,1206,349,371,486
986880185,17-Oct-21,21,46,random_113,,yes,,,Ward 61,Behram Baug,Behram Baug,660,197,24,439
986880185,17-Oct-21,20,8,random_114,,yes,,,Ward 61,unk11,unknown_1,1109,475,396,238
986880185,17-Oct-21,3,32,random_115,,yes,,,Ward 61,Behram Baug,Behram Baug,438,7,213,218
986880185,17-Oct-21,2,28,Oshiwara Police Station,,yes,,,Ward 61,GREEN PARK,Heera Panna,717,325,96,296
986880185,17-Oct-21,88,17,City International School,,school,,,Ward 61,JBCN SCHOOL LANE1,Serenity,605,175,25,405
986880185,17-Oct-21,71,38,Reliable Business Centre,,commercial,,,Ward 61,JBCN SCHOOL LANE1,Serenity,738,471,128,139
986880185,17-Oct-21,81,47,random_116,,apartments,,,Ward 61,unk2,unknown_2,1022,275,442,305
986880185,18-Oct-21,20,35,"Transit Camp, Behram Baug",,commercial,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,1020,403,237,380
986880185,18-Oct-21,0,21,random_5,,yes,,,Ward 61,GREEN PARK,Heera Panna,489,164,131,194
986880185,18-Oct-21,31,20,Heera Panna,,commercial,,,Ward 61,GREEN PARK,Heera Panna,708,200,450,58
986880185,18-Oct-21,87,27,Park Paradise,,yes,,,Ward 61,Walawalkar1,Walawalkar,981,206,448,327
986880185,18-Oct-21,79,5,Park View,,yes,,,Ward 61,Walawalkar1,Walawalkar,1236,403,378,455
986880185,18-Oct-21,97,38,random_4,,residential,,,Ward 61,unk11,unknown_1,318,166,29,123
986880185,18-Oct-21,87,11,Evershine Greens,,apartments,,,Ward 61,unk1,unknown_4,648,326,100,222
986880185,18-Oct-21,54,33,random_2,,apartments,,,Ward 61,JBCN SCHOOL LANE1,Serenity,682,47,275,360
986880185,18-Oct-21,94,27,random_1,,residential,,,Ward 61,unk1,unknown_4,408,353,40,15
986880185,18-Oct-21,1,40,random_3,,residential,,,Ward 61,unk11,unknown_1,1168,364,464,340
986880185,18-Oct-21,19,13,random_6,,residential,,,Ward 61,JBCN SCHOOL LANE1,Serenity,1019,467,197,355
986880185,18-Oct-21,73,44,random_7,,residential,,,Ward 61,unk11,unknown_1,543,197,145,201
986880185,18-Oct-21,26,5,random_8,,residential,,,Ward 61,unk11,unknown_1,485,416,45,24
986880185,18-Oct-21,80,41,random_9,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,936,141,403,392
986880185,18-Oct-21,94,20,random_11,,residential,,,Ward 61,unk11,unknown_1,442,134,148,160
986880185,18-Oct-21,99,36,Evershine Greens,,apartments,,,Ward 61,unk1,unknown_4,470,242,156,72
986880185,18-Oct-21,94,3,random_10,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,419,75,109,235
986880185,18-Oct-21,41,2,random_13,,residential,,,Ward 61,unk11,unknown_1,579,112,36,431
986880185,18-Oct-21,89,14,random_12,,residential,,,Ward 61,unk1,unknown_4,945,476,79,390
986880185,18-Oct-21,33,45,random_14,,residential,,,Ward 61,unk11,unknown_1,1130,355,355,420
986880185,18-Oct-21,37,34,random_15,,residential,,,Ward 61,unk11,unknown_1,362,194,149,19
986880185,18-Oct-21,36,7,random_16,,residential,,,Ward 61,unk11,unknown_1,754,317,221,216
986880185,18-Oct-21,48,30,random_17,,residential,,,Ward 61,unk11,unknown_1,773,329,383,61
986880185,18-Oct-21,28,15,random_18,,residential,,,Ward 61,unk11,unknown_1,566,206,250,110
986880185,18-Oct-21,89,36,random_19,Off New Link Road,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,562,99,318,145
986880185,18-Oct-21,22,46,Raigad Military School,,school,,,Ward 61,unk1,unknown_4,757,219,407,131
986880185,18-Oct-21,81,21,random_20,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,173,5,125,43
986880185,18-Oct-21,95,48,random_21,,residential,,,Ward 61,JBCN SCHOOL LANE2,Serenity,913,263,476,174
986880185,18-Oct-21,85,7,Samruddhi CHS,Oshiwara Link Road,residential,,,Ward 61,Walawalkar1,Walawalkar,259,154,49,56
986880185,18-Oct-21,90,17,Oshiwara Basera,,residential,,,Ward 61,Walawalkar1,Walawalkar,740,359,321,60
986880185,18-Oct-21,91,8,East Side Apartments,,apartments,,,Ward 61,Walawalkar1,Walawalkar,1339,449,401,489
986880185,18-Oct-21,49,37,Anand Vihar,,residential,,,Ward 61,Walawalkar1,Walawalkar,1084,153,468,463
986880185,18-Oct-21,90,16,Meera C.H.S.,"Link Road Extension, Oshiwara, Andheri West",residential,,,Ward 61,MEGA MALL 1,unknown_3,1020,449,349,222
986880185,18-Oct-21,13,9,random_22,,yes,,,Ward 61,Techweb centre,Tarapore Garden,651,495,80,76
986880185,18-Oct-21,68,18,random_23,,yes,,,Ward 61,Techweb centre,Tarapore Garden,1045,498,80,467
986880185,18-Oct-21,34,14,random_24,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,570,340,144,86
986880185,18-Oct-21,79,49,random_25,,yes,,,Ward 61,Walawalkar2,Walawalkar,645,362,89,194
986880185,18-Oct-21,50,50,Sanskar,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,714,436,56,222
986880185,18-Oct-21,48,47,random_26,,yes,,,Ward 61, Evershine Green,maheshwari chowk,686,204,209,273
986880185,18-Oct-21,73,39,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,721,5,457,259
986880185,18-Oct-21,66,43,random_27,,yes,,,Ward 61,MEGA MALL 1,unknown_3,405,102,201,102
986880185,18-Oct-21,13,18,random_28,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,589,256,87,246
986880185,18-Oct-21,43,4,random_29,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,711,420,155,136
986880185,18-Oct-21,28,36,random_30,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,290,82,11,197
986880185,18-Oct-21,58,5,random_31,,yes,,,Ward 61,Walawalkar2,Walawalkar,884,117,423,344
986880185,18-Oct-21,18,16,random_32,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,834,424,402,8
986880185,18-Oct-21,74,28,random_33,,yes,,,Ward 61,MEGA MALL 1,unknown_3,768,47,484,237
986880185,18-Oct-21,24,50,random_34,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,1017,395,458,164
986880185,18-Oct-21,40,50,random_35,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,1103,389,424,290
986880185,18-Oct-21,95,17,random_36,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,1324,417,470,437
986880185,18-Oct-21,90,18,random_37,,yes,,,Ward 61,Walawalkar1,Walawalkar,532,80,201,251
986880185,18-Oct-21,88,40,random_38,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,1100,474,207,419
986880185,18-Oct-21,32,17,Sargam,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,532,184,38,310
986880185,18-Oct-21,41,29,random_39,,apartments,,,Ward 61,MEGA MALL 1,unknown_3,854,452,89,313
986880185,18-Oct-21,92,35,Marigold Apartments,Off New Link Road,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,1075,161,437,477
986880185,18-Oct-21,25,12,random_40,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,428,9,343,76
986880185,18-Oct-21,68,10,Link Way,,yes,,,Ward 61,Walawalkar2,Walawalkar,780,213,368,199
986880185,18-Oct-21,48,49,random_41,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,827,16,469,342
986880185,18-Oct-21,34,38,random_42,,apartments,,,Ward 61,MEGA MALL 1,unknown_3,389,16,53,320
986880185,18-Oct-21,66,39,random_43,,yes,,,Ward 61,MEGA MALL 1,unknown_3,567,43,275,249
986880185,18-Oct-21,88,45,random_44,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,812,258,55,499
986880185,18-Oct-21,45,41,random_45,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,593,21,327,245
986880185,18-Oct-21,25,14,random_46,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,715,176,385,154
986880185,18-Oct-21,12,16,random_47,,apartments,,,Ward 61,MEGA MALL 1,unknown_3,936,404,408,124
986880185,18-Oct-21,12,40,random_48,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,733,162,383,188
986880185,18-Oct-21,15,22,random_49,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,891,349,209,333
986880185,18-Oct-21,44,44,random_50,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,785,249,189,347
986880185,18-Oct-21,57,7,random_51,,yes,,,Ward 61,Walawalkar2,Walawalkar,977,433,176,368
986880185,18-Oct-21,26,35,random_52,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,708,409,49,250
986880185,18-Oct-21,20,46,random_53,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,705,405,2,298
986880185,18-Oct-21,61,9,random_54,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,1060,340,303,417
986880185,18-Oct-21,60,48,Utsav,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,500,62,352,86
986880185,18-Oct-21,31,22,random_55,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,566,152,295,119
986880185,18-Oct-21,54,7,Garden View - Dr Kaushal Shah's Residence,Off New Link Rd,yes,,,Ward 61,Walawalkar1,Walawalkar,281,92,177,12
986880185,18-Oct-21,77,43,Rajrani Malhotra Vidyalaya,,school,,,Ward 61,Walawalkar2,Walawalkar,481,20,56,405
986880185,18-Oct-21,57,34,random_56,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,1129,322,479,328
986880185,18-Oct-21,84,4,random_57,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,1190,375,325,490
986880185,18-Oct-21,88,38,Rajnigandha,,apartments,,,Ward 61, Evershine Green,maheshwari chowk,604,141,36,427
986880185,18-Oct-21,40,8,random_58,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,636,324,35,277
986880185,18-Oct-21,93,44,random_59,,yes,,,Ward 61,Walawalkar2,Walawalkar,416,204,112,100
986880185,18-Oct-21,93,5,random_60,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,263,13,200,50
986880185,18-Oct-21,50,35,Kaveri,,apartments,,,Ward 61,MEGA MALL 2,unknown_3,456,97,159,200
986880185,18-Oct-21,99,17,random_61,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,489,340,121,28
986880185,18-Oct-21,42,31,random_62,,yes,,,Ward 61,Techweb centre,Tarapore Garden,743,173,486,84
986880185,18-Oct-21,46,6,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,593,26,212,355
986880185,18-Oct-21,73,39,random_63,,apartments,,,Ward 61,Milliennium Court,maheshwari chowk,764,175,328,261
986880185,18-Oct-21,73,29,random_64,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,864,191,245,428
986880185,18-Oct-21,74,31,random_65,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,1048,416,213,419
986880185,18-Oct-21,15,3,random_66,,yes,,,Ward 61,GREEN PARK,Heera Panna,671,121,452,98
986880185,18-Oct-21,8,23,random_67,,yes,,,Ward 61,GREEN PARK,Heera Panna,291,196,34,61
986880185,18-Oct-21,49,8,random_68,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,553,84,402,67
986880185,18-Oct-21,11,43,random_69,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,321,42,205,74
986880185,18-Oct-21,37,34,random_70,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,938,334,229,375
986880185,18-Oct-21,49,46,random_71,,yes,,,Ward 61,GREEN PARK,Heera Panna,1044,85,487,472
986880185,18-Oct-21,98,30,random_72,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,427,45,364,18
986880185,18-Oct-21,43,10,random_73,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,607,123,418,66
986880185,18-Oct-21,92,35,random_74,,yes,,,Ward 61,GREEN PARK,Heera Panna,485,41,122,322
986880185,18-Oct-21,70,14,random_75,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,335,90,207,38
986880185,18-Oct-21,74,21,random_76,,yes,,,Ward 61,GREEN PARK,Heera Panna,967,240,473,254
986880185,18-Oct-21,41,17,random_77,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,993,468,92,433
986880185,18-Oct-21,70,9,random_78,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,714,241,144,329
986880185,18-Oct-21,55,17,random_79,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,1189,447,408,334
986880185,18-Oct-21,98,19,random_80,,yes,,,Ward 61,unk11,unknown_1,488,18,267,203
986880185,18-Oct-21,55,29,random_81,,yes,,,Ward 61,unk11,unknown_1,843,205,201,437
986880185,18-Oct-21,23,31,random_82,,apartments,,,Ward 61,unk11,unknown_1,263,174,38,51
986880185,18-Oct-21,91,34,Shantivan Bldg no. 4-7,Off New Link Road,residential,,,Ward 61,Walawalkar2,Walawalkar,443,36,364,43
986880185,18-Oct-21,27,2,random_83,,yes,,,Ward 61,unk11,unknown_1,539,112,359,68
986880185,18-Oct-21,98,23,random_84,,yes,,,Ward 61,unk22,unknown_2,1143,465,300,378
986880185,18-Oct-21,70,15,random_85,,yes,,,Ward 61,unk22,unknown_2,847,159,239,449
986880185,18-Oct-21,68,30,random_86,,yes,,,Ward 61,BMC1,BMC colony,951,165,471,315
986880185,18-Oct-21,63,14,random_87,,yes,,,Ward 61,unk2,unknown_2,978,426,147,405
986880185,18-Oct-21,86,22,random_88,,yes,,,Ward 61,unk11,unknown_1,806,292,129,385
986880185,18-Oct-21,95,40,random_89,,yes,,,Ward 61,unk22,unknown_2,987,354,160,473
986880185,18-Oct-21,14,18,random_90,,yes,,,Ward 61,unk22,unknown_2,772,270,447,55
986880185,18-Oct-21,69,45,random_91,,yes,,,Ward 61,unk22,unknown_2,612,77,53,482
986880185,18-Oct-21,82,7,random_92,,yes,,,Ward 61,BMC1,BMC colony,915,481,24,410
986880185,18-Oct-21,77,46,random_93,,yes,,,Ward 61,unk2,unknown_2,769,18,377,374
986880185,18-Oct-21,83,27,random_94,,yes,,,Ward 61,unk22,unknown_2,635,433,105,97
986880185,18-Oct-21,90,5,random_95,,yes,,,Ward 61,JBCN SCHOOL LANE2,Serenity,1020,334,311,375
986880185,18-Oct-21,72,10,random_96,,yes,,,Ward 61,JBCN SCHOOL LANE2,Serenity,896,261,216,419
986880185,18-Oct-21,90,49,random_97,,yes,,,Ward 61,ANAND NAGAR2,ANAND NAGAR,966,489,138,339
986880185,18-Oct-21,38,28,Shantivan Bldg no. 1-3,Off New Link Road,apartments,,,Ward 61,Walawalkar2,Walawalkar,772,253,459,60
986880185,18-Oct-21,71,3,random_98,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,452,95,196,161
986880185,18-Oct-21,94,0,random_99,,yes,,,Ward 61,Walawalkar1,Walawalkar,765,236,134,395
986880185,18-Oct-21,63,0,random_100,,apartments,,,Ward 61,unk2,unknown_2,969,301,390,278
986880185,18-Oct-21,100,44,random_101,,yes,,,Ward 61,unk2,unknown_2,508,141,28,339
986880185,18-Oct-21,88,20,random_102,,yes,,,Ward 61,Behram Baug,Behram Baug,961,138,351,472
986880185,18-Oct-21,59,39,random_103,,yes,,,Ward 61,unk11,unknown_1,658,44,362,252
986880185,18-Oct-21,23,16,random_104,,apartments,,,Ward 61,unk11,unknown_1,529,86,378,65
986880185,18-Oct-21,37,11,random_105,,yes,,,Ward 61,unk22,unknown_2,507,192,271,44
986880185,18-Oct-21,18,42,random_106,,yes,,,Ward 61,unk2,unknown_2,543,114,379,50
986880185,18-Oct-21,33,50,random_107,,yes,,,Ward 61,unk2,unknown_2,441,78,119,244
986880185,18-Oct-21,90,42,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,902,447,11,444
986880185,18-Oct-21,25,4,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,464,69,342,53
986880185,18-Oct-21,10,40,Tarapore Towers,,apartments,,,Ward 61,Daimond /Pearl,Tarapore Towers,615,272,230,113
986880185,18-Oct-21,31,7,random_108,,yes,,,Ward 61,unk11,unknown_1,764,113,487,164
986880185,18-Oct-21,97,10,random_109,,yes,,,Ward 61,unk11,unknown_1,1080,224,409,447
986880185,18-Oct-21,19,21,random_110,,apartments,,,Ward 61,unk11,unknown_1,730,105,177,448
986880185,18-Oct-21,49,27,random_111,,yes,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,670,249,143,278
986880185,18-Oct-21,31,45,random_112,,apartments,,,Ward 61,unk11,unknown_1,698,27,364,307
986880185,18-Oct-21,21,46,random_113,,yes,,,Ward 61,Behram Baug,Behram Baug,911,164,412,335
986880185,18-Oct-21,20,8,random_114,,yes,,,Ward 61,unk11,unknown_1,475,175,198,102
986880185,18-Oct-21,3,32,random_115,,yes,,,Ward 61,Behram Baug,Behram Baug,985,180,370,435
986880185,18-Oct-21,2,28,Oshiwara Police Station,,yes,,,Ward 61,GREEN PARK,Heera Panna,835,452,373,10
986880185,18-Oct-21,88,17,City International School,,school,,,Ward 61,JBCN SCHOOL LANE1,Serenity,489,63,0,426
986880185,18-Oct-21,71,38,Reliable Business Centre,,commercial,,,Ward 61,JBCN SCHOOL LANE1,Serenity,575,42,53,480
986880185,18-Oct-21,81,47,random_116,,apartments,,,Ward 61,unk2,unknown_2,758,493,32,233
986880185,19-Oct-21,20,35,"Transit Camp, Behram Baug",,commercial,,,Ward 61,ANAND NAGAR1,ANAND NAGAR,324,9,1,314
986880185,19-Oct-21,0,21,random_5,,yes,,,Ward 61,GREEN PARK,Heera Panna,594,277,72,245
986880185,19-Oct-21,31,20,Heera Panna,,commercial,,,Ward 61,GREEN PARK,Heera Panna,561,383,120,58
986880185,19-Oct-21,87,27,Park Paradise,,yes,,,Ward 61,Walawalkar1,Walawalkar,1340,457,457,426
986880185,19-Oct-21,79,5,Park View,,yes,,,Ward 61,Walawalkar1,Walawalkar,1074,409,325,340
986880185,19-Oct-21,97,38,random_4,,residential,,,Ward 61,unk11,unknown_1,1164,418,294,452
986880185,19-Oct-21,87,11,Evershine Greens,,apartments,,,Ward 61,unk1,unknown_4,1227,281,471,475
